,author,date,section,word_count,abstract,headline,source,subjects
1926,,"May 15, 2012",Main News; Part A; Editorial Desk,463," True, California's Academic Performance Index is a much saner way to judge schools' progress than is the federal government's, and the state's academic standards are relatively high as well.",No procrastinator left behind,Los Angeles Times,"Federal state relations, Education reform, Academic achievement, No Child Left Behind Act 2001-US, Standardized tests, Teacher evaluations, Editorials -- No Child Left Behind Act 2001-US, Teachers, Schools, Waivers"
1927,"Puzzanghera, Jim","May 29, 2012",Business; Part B; Business Desk,969," In easing the process for smaller companies to go public, the JOBS Act removes a so-called quiet period that had prevented analysts at an investment bank underwriting an IPO from issuing research reports that could hype the stock.",REGULATIONS; Bid to ease IPO rules loses steam; Facebook's woes cause second thoughts about a new law to help small firms raise cash.,Los Angeles Times,"Going public, Regulation, Initial public offerings, Small business"
1928,,"Jun 29, 2012",Main News; Part A; Editorial Desk,512, Because almost all elected Republicans and Democrats are big government politicians -- in all things -- including healthcare.,Spin goes the ruling,Los Angeles Times,"Politics, Supreme Court decisions, Patient Protection & Affordable Care Act 2010-US"
1929,"Duncan, Ian; Mascaro, Lisa","May 19, 2012",Main News; Part A; National Desk,643," Wading into the gay marriage debate, the Republican-led House tacked a provision banning same-sex marriages at military chapels onto a sweeping defense bill that is now headed to the Senate.",Gay marriage clause added to defense bill; The GOP provision in a spending measure would ban ceremonies at military chapels.,Los Angeles Times,"Same sex marriage, Gays & lesbians, Bans, Federal legislation"
1930,"Terhune, Chad","Mar 23, 2012",Business; Part B; Business Desk,1435," Sensing a fresh threat to state and federal healthcare reforms, California insurance officials are seeking new limits on a controversial form of health coverage insurers are selling to small employers. ""The goal of the legislation is to help ensure the success of the small group market as significant healthcare reforms are going into effect,"" said Janice Rocco, California's deputy insurance commissioner for health policy.","INSURANCE; Health plans draw scrutiny of regulators; In a threat to reform efforts, insurers are seeking out small firms with healthier workers, critics say.",Los Angeles Times,"Workers, Cost control, Wellness programs, Health insurance, Small business, Patient Protection & Affordable Care Act 2010-US, Insurance industry"
1931,"Memoli, Michael A","Apr 10, 2012",Main News; Part A; National Desk,1002," Given Obama's backing for gays being able to serve openly in the military and his administration's steps to provide federal benefits to gay couples, a further shift would do little to rally opponents, they say. Two months later, the Justice Department announced it would not support the Defense of Marriage Act in court, saying the federal law that bars benefits to gay couples even if they live in a state that recognizes them as married was unconstitutional.",CAMPAIGN 2012; Obama urged to commit on gay marriage,Los Angeles Times,"Presidential elections, Same sex marriage, Gays & lesbians, Equal rights, Political activism"
1932,"Hillman, Jonathan E","Jun 12, 2012",Main News; Part A; Editorial Desk,791," America's courtship -- a bipartisan effort -- has included the great-power equivalent of sending flowers (civil nuclear technology under George W. Bush), chocolates (more than $8 billion in U.S. arms during the last decade) and love letters (India is the only state deemed a ""strategic partner"" in the Pentagon's most recent strategy review).",A cold shoulder from India; The U.S. should consider adding some sticks to the carrot buffet.,Los Angeles Times,"Foreign policy, Nuclear weapons, Missiles, International relations-US -- India"
1933,"Puzzanghera, Jim","Dec 26, 2011",Main News; Part A; Business Desk,1067," A moderate Republican, Brown won the seat in an upset in 2009 by running on a platform opposing Obama's healthcare reform legislation. Besides focusing on lower taxes, he is stressing his attempts at bipartisanship.\n","MONDAY BUSINESS; In Senate race, an ally of Occupy",Los Angeles Times,"Consumer protection, Income inequality, Social justice, Campaign contributions, Demonstrations & protests, Nominations, Congressional elections -- Massachusetts, Political parties"
1934,"Puzzanghera, Jim","Jan 14, 2012",Business; Part B; Business Desk,696," The reorganization plan would streamline government, replacing a host of websites, toll-free numbers and customer service centers into a one-stop shop for businesses.",GOVERNMENT; SBA chief's status to be raised; The Small Business Administration head will begin attending Cabinet meetings.,Los Angeles Times,"Meetings, Cabinet, Bankruptcy reorganization, Small business"
1935,"Barabak, Mark Z","Jun 15, 2012",Main News; Part A; National Desk,773," There were 20 Republican presidential debates and not one featured the openly gay California political-strategist-turned-White-House-hopeful, although he came close -- or at least should have -- to qualifying for a session last summer, if only Fox News hadn't changed the rules.",Gay Republican reflects on a quixotic campaign,Los Angeles Times,"Presidential elections, Primaries & caucuses, Political campaigns, Candidates, Gays & lesbians"
1936,"Romney, Lee","Apr 4, 2012",Main News; Part A; Metro Desk,1564," Modern prosthetic engineering -- cutting-edge suspension hardware on titanium rods and carbon graphite sprinting legs -- has done wonders for utility but little to reference the human form. [...] to some amputees, attempts to mimic the real thing -- flesh-toned silicone limbs, complete with fake veins -- just don't seem right. To spread the word about the emerging design field, Summit is collaborating with celebrity amputees, among them Paralympic record-setter Aimee Mullins, who changed the conversation when she walked down a London fashion runway 14 years ago in designer legs carved from solid ash.","COLUMN ONE; A leg up for amputees; Thanks to high-tech customization, prosthetics have become a stylish medium for self-expression.",Los Angeles Times,"Paralympic Games, Designers, Design, Prostheses, Amputation"
1937,"Verrier, Richard","Jan 15, 2012",Main News; Part A; National Desk,338," ""While we believe that online piracy by foreign websites is a serious problem that requires a serious legislative response, we will not support legislation that reduces freedom of expression, increases cyber-security risk, or undermines the dynamic, innovative global Internet,"" said Victoria Espinel, intellectual property enforcement coordinator; Aneesh Chopra, U.S. chief technology officer; and Howard Schmidt, cyber-security coordinator for the national security staff.",Anti-piracy bills draw White House concern,Los Angeles Times,"Intellectual property, Web sites, Piracy, Search engines, Robbery, Internet, Bills"
1938,"Levey, Noam N","Apr 20, 2012",Main News; Part A; National Desk,308," According to the survey, 74% of women ages 40 to 64 with health insurance had received a mammogram in the previous two years.","Many lacked health coverage in 2011, survey says; They often didn't get vital preventive care such as mammograms, the study finds.",Los Angeles Times,"Insurance coverage, Patient Protection & Affordable Care Act 2010-US, Health insurance, Polls & surveys, Uninsured people"
1939,"McDonnell, Patrick J","Jun 7, 2012",LATExtra; Part AA; Foreign Desk,791," Antigovernment activists accused forces loyal to Syrian President Bashar Assad of a new massacre of civilians early Thursday, even as United Nations special envoy Kofi Annan reportedly sought to create a coalition of nations to breathe new life into his flagging peace plan for Syria.","78 civilians killed, Syrian opposition says",Los Angeles Times,"Casualties, Security services, International relations, Massacres, Civilians"
1940,"Mascaro, Lisa","Feb 29, 2012",Main News; Part A; National Desk,619," Dissatisfied with the Obama administration's compromise on contraceptive coverage, congressional Republicans are fighting to do away with the requirement that insurers provide free birth control -- a strategy that might rally their conservative base but risks alienating sought-after independent voters in this election year.",Republicans keep up birth control battle; The focus on religious freedom worries some in the GOP because it comes as voters seem much more concerned about the economy.,Los Angeles Times,"Womens health, Birth control, Polls & surveys, Congressional committees, Religion"
1941,"Hennessey, Kathleen","Apr 10, 2012",Main News; Part A; National Desk,555," On Monday, Obama campaign manager Jim Messina cited news reports that Romney had ""millions of dollars of his personal wealth and investment funds set up in notorious tax havens like the Cayman Islands,"" and $3 million in a now-closed Swiss bank account.","THE NATION; Obama takes 'tax fairness' on the road; In a Florida speech, he'll push the 'Buffett rule' to have the rich pay at least 30% of their income in taxes.",Los Angeles Times,"Presidential elections, Congressional committees, Political campaigns, Bills, Tax rates"
1942,,"Jan 6, 2012",Main News; Part A; Editorial Desk,422," More broadly, Obama's move is an escalation of a separation-of-powers battle that dates back at least three decades and has gradually intensified to the point at which individual senators now hold up nominees to routine executive branch posts in order to extract concessions on other issues.",Obama pushes the envelope,Los Angeles Times,"Presidents, Editorials -- Obama, Barack, Consumer protection, Political leadership, Political appointments"
1943,,"Feb 4, 2012",Main News; Part A; Editorial Desk,778," On immigration, for instance, Gingrich rejects the idea -- popular in his party -- of deporting all illegal immigrants; he favors a form of legalization for those with strong family and community ties, like grandmothers and people in your church.\n",The GOP race so far; The slugfest has told us more about the rivals as campaigners than as potential presidents.,Los Angeles Times,"Negative campaigning, Debates, Political campaigns, Presidential elections, Candidates, Primaries & caucuses"
1944,"Flint, Joe","Dec 13, 2011",Business; Part B; Business Desk,860," Much of Copps' venom was directed at the handful of big media giants -- CBS, News Corp., Comcast Corp., Viacom Inc., Walt Disney Co. and Time Warner Inc. -- that own the majority of broadcast and cable networks as well as the local television and radio stations. [...] Copps' former colleague Meredith Attwell Baker left her gig as a commissioner to go work for Comcast this year and former FCC Chairman Michael K. Powell has had stints in private equity and now is head of the National Cable & Telecommunications Assn., the lobbyist for the cable industry.","COMPANY TOWN; His worries over media persist; Michael J. Copps, who has been a vocal critic of consolidation, will soon leave the FCC.",Los Angeles Times,"Regulatory agencies, Public interest, Consolidation"
1945,"Lee, Don","Feb 4, 2012",Business; Part B; Business Desk,1019," An unexpected burst of job growth last month helped drive down the unemployment rate to its lowest point in three years, raising hopes that the long-sluggish labor market is gaining momentum despite significant challenges to the economy. Other analysts were more cautious, noting that job growth was inflated by the unseasonably warm weather -- construction reported sizable gains, for instance -- and that the outlook remains constrained by government cuts, financially strapped consumers and a slowing global economy.","EMPLOYMENT; Jobless rate falls to 8.3%, a 3-year low; Dow Jones surges to 12,862 as White House hails figures as long-term gains.",Los Angeles Times,"Manufacturing, Unemployment, Recessions, Payroll taxes, Economic recovery, Economic statistics"
1946,"King, Laura","May 14, 2012",Main News; Part A; Foreign Desk,802," Hopes of launching peace talks with the Taliban were high at the beginning of the year, when the group declared its willingness to open a liaison office in the Persian Gulf state of Qatar to facilitate contacts with the United States.",THE WORLD; Afghan negotiator gunned down; The High Peace Council member had unique influence as a former minister in the Taliban government.,Los Angeles Times,"Councils, Diplomatic & consular services, Assassinations & assassination attempts, Peace negotiations"
1947,"Memoli, Michael A","Apr 5, 2012",Main News; Part A; National Desk,789," The former Massachusetts governor, one day after winning a set of primaries that all but ensured he would be his party's nominee, used a ""hot mic"" incident involving the president and his Russian counterpart to cast doubt about what Obama would do if he won a second term.",Romney accuses Obama of 'hiding' his true intent,Los Angeles Times,"Presidential elections, Political campaigns, Primaries & caucuses"
1948,"Hakim, Peter","Apr 9, 2012",Main News; Part A; Editorial Desk,792," Brazil's rising stature and influence will be on display when President Dilma Rousseff arrives in Washington this week -- as it was when President Obama visited Brazil one year ago, accompanied by his top economic advisors, including several Cabinet members, and about 50 chief executives from the largest U.S. companies.",A respect deficit; Rousseff and Obama face challenges in improving Brazil-U.S. relations.,Los Angeles Times,"Foreign policy, International relations-US -- Brazil"
1949,"Stempel, Larry","Dec 11, 2011",Sunday Calendar; Part E; Calendar Desk,1268," What helped create a climate conducive for religion to come out of the musical theater closet was the convergence in the 1960s of two cultural trends: the liberalizing spirit within Christendom in the wake of Vatican II, and the anti-Establishment fervor of the youth counterculture in the U.S. Some of the ""under-30 generation"" turned to sex, drugs, and activism as outlets for their disaffection.","THEATER; PERSPECTIVE; Musicals with miraculous staying power; After 40 years, 'Jesus Christ Superstar' and 'Godspell' continue to attract devout fans.",Los Angeles Times,"Actors, Musical theater, Music industry"
1950,,"Feb 9, 2012",Main News; Part A; Editorial Desk,321," Just as scientists are announcing a breakthrough in their understanding of how Alzheimer's spreads through the brain, robbing its sufferers of memories and cognitive functioning, the Obama administration is proposing a dramatic increase in federal funding for Alzheimer's research.",Money for Alzheimer's,Los Angeles Times,"Editorials -- Alzheimers disease, Research & development expenditures, Alzheimers disease, Federal funding"
1951,"Raustiala, Kal","Jan 18, 2012",Main News; Part A; Editorial Desk,844, [...] Guantanamo Bay is technically Cuba. In the closest case on point -- involving Nazi saboteurs captured during World War II on the beaches of Long Island and Florida and tried in the U.S. -- the court held that they lacked a 6th Amendment right to trial by jury because the laws of war did not require one for unlawful combatants.,Another Gitmo taint,Los Angeles Times,"Privileged communication, Right to counsel, Prisoners of war & missing in action, Constitutional law, Military tribunals, Armed forces"
1952,"Williams, Carol J","Mar 16, 2012",LATExtra; Part AA; Metro Desk,317," A deal cut Wednesday between Senate Republican and Democratic leaders calls for votes on 14 stalled federal judge nominations over the next two months, including Obama's choice of U.S. District Judge Jacqueline Nguyen to move up to a seat on the U.S. 9th Circuit Court of Appeals.","L.A. attorney on U.S. court; Michael W. Fitzgerald, 52, is the first openly gay federal jurist in California and one of a few in the nation.",Los Angeles Times,"Litigation, Sexual orientation, Multiculturalism & pluralism, Hearings & confirmations, Federal court decisions, Nominations, Gays & lesbians, Judges & magistrates"
1953,"Tomsen, Peter","Feb 8, 2012",Main News; Part A; Editorial Desk,1044," [...] though the U.S. should be encouraging and supportive, it should withdraw from direct involvement in the intra-Afghan negotiations. The Obama administration needs to focus on the cold reality that U.S. and Pakistani policies on Afghanistan and global terrorism are contradictory and threatening to the long-term national security interests of both the U.S. and Afghanistan.","An Afghan solution; A peace negotiated by outsiders will never hold, but there is a role for the United States.",Los Angeles Times,"International relations-US -- Afghanistan, Peace negotiations, Diplomacy"
1954,,"Feb 5, 2012",Comics; Part H; Entertainment Desk,295," Lunch With the President Jason, 2nd grade NEW Academy Canoga Park If I had lunch with President Barack Obama, I would have it by the Lincoln Memorial. The judges piercing eyes stare into my soul as I open my mouth to sing. --",THE KIDS' READING ROOM; CREATIVITY CORNER,Los Angeles Times,Middle schools
1955,"Merl, Jean","May 29, 2012",LATExtra; Part AA; Metro Desk,573," Among the 14 Republicans on the June 5 ballot are Laguna Niguel dentist and lawyer Orly Taitz, 51, who made a name for herself claiming that President Obama was not born in the United States, and Danville autism activist Elizabeth Emken, 49, who has won backing from some GOP leaders and the state party.",CAMPAIGN 2012; Feinstein outpaces rivals in funding; The Democrat faces 23 challengers June 5. One will emerge as her foe in the fall.,Los Angeles Times,"Candidates, Political campaigns, Primaries & caucuses, Congressional elections -- California, Political finance"
1956,,"May 4, 2012",Main News; Part A; Editorial Desk,28,,For the record,Los Angeles Times,
1957,"Mascaro, Lisa","Dec 2, 2011",LATExtra; Part AA; National Desk,492," Disregarding White House opposition, the Senate unanimously approved new sanctions on Iran as part of a defense bill Thursday night -- and then passed the legislation, which already faced a veto threat because it would require military custody for certain detainees suspected of terrorism.",Senate defies president in vote for Iran sanctions,Los Angeles Times,"Bills, International relations-US -- Iran, Vetoes, Sanctions"
1958,"Hsu, Tiffany","Jan 7, 2012",Business; Part B; Business Desk,706, The auditing goes with the turf -- that's where the money is. [...] these people are probably still happy they're millionaires.,TAXES; Big earners more likely to face audits; The IRS is focusing its effort on people who make more than $1 million a year.,Los Angeles Times,"Hedge funds, Audits, Wealth, Tax rates"
1959,"Williams, Carol J","Jan 19, 2012",LATExtra; Part AA; Metro Desk,309, The Obama administration has asked a federal appeals court to reconsider its ruling that most bone marrow donors can be compensated for providing life-saving marrow cells harvested from their bloodstreams.,CALIFORNIA; Review of marrow ruling urged; U.S. wants rehearing of decision that some donors could be paid.,Los Angeles Times,"Blood & organ donations, Bone marrow, Federal legislation, Compensation, Transplants & implants, Federal court decisions"
1960,"Hoeffel, John","Feb 14, 2012",LATExtra; Part AA; National Desk,630," On a day packed with California fundraising events to refuel his campaign, Newt Gingrich insisted Monday that he would not drop out of the GOP presidential contest even though polls show he is not winning the argument against Rick Santorum that he is the best conservative alternative to Mitt Romney.","CAMPAIGN 2012; Gingrich courts Californians, meets with Latino supporters",Los Angeles Times,"Fund raising, Federal court decisions, Political campaigns, Presidential elections, Same sex marriage"
1961,"West, Paul","Jan 16, 2012",Main News; Part A; National Desk,1080," (The planned departure from the race by former Utah Gov. Jon Huntsman Jr. is not expected to have an effect on the competition between Gingrich, Santorum and Perry.) Support for Santorum among Christian evangelicals has already been evident in the first two tests of 2012, where exit polls showed the former Pennsylvania senator ran more than 10 percentage points better among white evangelical Protestants than among other Republicans.",Splits hinder bid to derail Romney; Evangelicals and tea party supporters in South Carolina seem unable to coalesce behind an alternative.,Los Angeles Times,"Religious right, Endorsements, Christianity, Presidential elections, Candidates, Conservatism, Nominations, Primaries & caucuses, Political activism"
1962,"Mehta, Seema","Jan 1, 2012",Main News; Part A; National Desk,918," The candidates are in a frenzy trying to sway these voters, particularly the second-tier candidates who are in statistical ties in recent polling and are trying to claw their way into a third-place finish, giving them momentum into the other early voting contests. The Register poll, which carried a margin of error of 5.6 percentage points for its final two days' results, found that 41% of likely caucus-goers might still change their mind.","Candidates stalk Iowa's many undecided voters; Romney leads and Santorum is surging, but polls also suggest much uncertainty.",Los Angeles Times,"Presidential elections, Candidates, Political campaigns, Primaries & caucuses, Election results"
1963,"Simon, Richard","Mar 6, 2012",Main News; Part A; National Desk,303," An Oklahoma congressman in 2003, upset over marijuana legalization ads on the Washington Metro system, put a measure in a spending bill to withhold transportation funds from transit agencies that allowed such ads.","THE NATION; Anti-Obama ad on subway riles congressman; It tells the president to 'go to hell,' but D.C.'s transit agency says it can't bar free speech.",Los Angeles Times,"Presidential elections, Negative campaigning, Subways, Transit advertising, Freedom of speech, Hell"
1964,"Finnegan, Michael","Mar 31, 2012",LATExtra; Part AA; National Desk,646," The Republican governor, whose clash with public employee unions has made him a national target for organized labor, is extremely popular with GOP primary voters, but has declined to back anyone in the presidential primary.\n","CAMPAIGN 2012; A victorious note in Wisconsin; Treating the primary as a done deal, Romney focuses on defeating Obama.",Los Angeles Times,"Political parties, Free enterprise, Political campaigns, Presidential elections, Primaries & caucuses, Political advertising"
1965,"King, Laura","Mar 17, 2012",Main News; Part A; Foreign Desk,579," Afghan President Hamid Karzai, in a fresh outburst of angry rhetoric against the United States, declared Friday that he was at the ""end of the rope"" over civilian deaths and what he described as excessive U.S. secrecy over the probe of a recent shooting rampage that left 16 villagers dead in Kandahar province.",THE WORLD; Karzai again assails U.S.; The Afghan president decries what he says is excessive secrecy in the shootings inquiry.,Los Angeles Times,"Mass murders, Shootings, Presidents, Murders & murder attempts, International relations-US -- Afghanistan, Casualties, Armed forces"
1966,"Zaretsky, Robert","Apr 12, 2012",Main News; Part A; Editorial Desk,1076," In 2002, voters on the left, disenchanted by the colorless Socialist candidate, Lionel Jospin, either delivered their votes to protest candidates or didn't vote at all in Round 1. Referring to French Muslims praying on the streets of Paris, she has described France as living under a ""new occupation"" and insists that an untold number of Mohamed Merahs, the gunman who took the lives of seven Jews, Christians and Muslims last month, arrive every day on French soil.",The other republican contest,Los Angeles Times,"Presidential elections, Elections -- France"
1967,"Whipp, Glenn","Feb 2, 2012",The Envelope; Part S; Entertainment Desk,1055," ADAPTED SCREENPLAY ""The Descendants,"" Alexander Payne and Nat Faxon & Jim Rash ""Hugo,"" John Logan ""The Ides of March,"" George Clooney & Grant Heslov and Beau Willimon ""Moneyball,"" Steven Zaillian and Aaron Sorkin, story by Stan Chervin ""Tinker Tailor Soldier Spy,"" Bridget O'Connor & Peter Straughan And the winner is ... Since Payne seems unlikely to win either picture or director, we see the academy rewarding him here for the wide spectrum of emotions and tones so beautifully balanced in ""The Descendants.""",THE GOLD STANDARD | GLENN WHIPP; Groomed for success,Los Angeles Times,"Motion pictures, Academy awards, Screenplays"
1968,"McMANUS, DOYLE","Jan 5, 2012",Main News; Part A; Editorial Desk,836," According to the ""entrance poll"" sponsored by news organizations, about a third of those who voted in the GOP caucus pronounced themselves ""strong supporters"" of the tea party; of those, 30% said they voted for Santorum, 17% for Gingrich and 16% for Paul. [...] it was Romney's first-place showing among non-tea partyers that made him the statewide winner -- by just eight votes.","Iowa's lessons; With Romney's win, is the tea party over?",Los Angeles Times,"Polls & surveys, Presidential elections, Candidates, Conservatism, Nominations, Primaries & caucuses, Political activism"
1969,"Powers, Ashley","Feb 5, 2012",Main News; Part A; National Desk,379," Having been assigned to report on a random GOP presidential caucus, I chose precinct 1721 at a community center at the Sun City Anthem senior community. A proposal by state party officials to register voters on caucus day, for example, was killed by members convinced that same-day registration would open the gates to voter fraud.",FIRST PERSON; Closed caucus (to the press); A Times reporter tells of being thrown out while covering voting at a Nevada precinct.,Los Angeles Times,"Presidential elections, Primaries & caucuses, Media coverage"
1970,,"Jun 19, 2012",Main News; Part A; News Desk,63,,FOR THE RECORD,Los Angeles Times,
1971,,"Dec 24, 2011",Main News; Part A; Letters Desk,435, Reader Janet Gross of Los Angeles took issue with the editorial board's view that genocide denial is an opinion worthy of free-speech protection: The right to the opinion that the Armenian genocide in 1915 perpetrated by the Turks never happened should be protected?,POSTSCRIPT; Free speech and facts,Los Angeles Times,"Human rights, Genocide"
1972,"Dilanian, Ken","Jun 14, 2012",Calendar; Part D; Entertainment Desk,160," Disputing charges by some Republican lawmakers, Defense Secretary Leon E. Panetta denied Wednesday that any classified information or material was given to the Hollywood producers of a planned film about the Navy SEAL raid that killed Osama bin Laden in Pakistan last year.",QUICK TAKES; Pentagon defends itself,Los Angeles Times,"Motion pictures, National security, Classified information"
1973,,"Jun 19, 2012",Main News; Part A; Editorial Desk,469," On Sunday, 20 minutes after the end of voting in a runoff presidential election in which Mohamed Morsi of the Muslim Brotherhood apparently finished first, the Supreme Council of the Armed Forces issued a constitutional decree cementing its authority in both the near and long term.",Egypt's military takeover; The nation's military council lives up to fears it would not go quietly in a transition to democracy.,Los Angeles Times,"Democracy, Election results, Military aid, Elections, Governmental reform, Editorials -- Egypt, Armed forces"
1974,"Pfeifer, Stuart","Jun 17, 2012",Business; Part B; Business Desk,834," Richard Afable is president and chief executive of Hoag, a network of healthcare facilities that includes hospitals in Newport Beach and Irvine; health centers in Fountain Valley, Costa Mesa and Aliso Viejo; and urgent-care centers in Anaheim Hills, Huntington Harbour, Orange and Tustin. The Patient Protection and Affordable Care Act, President Obama's attempt to provide healthcare coverage for millions of uninsured people, will bring big changes to the healthcare business if a key part of it is upheld by the Supreme Court.",HOW I MADE IT: RICHARD AFABLE; Doctor gives the orders,Los Angeles Times,"Patient satisfaction, Health facilities, Hospital administration, Uninsured people, Medicine, Patient Protection & Affordable Care Act 2010-US, Hospitals, Careers"
1975,"Landsberg, Mitchell","Feb 20, 2012",Main News; Part A; National Desk,322," Republican presidential candidate Rick Santorum denied Sunday that he had questioned President Obama's Christian faith, but said the president held an environmental belief ""that elevates the Earth above man.""",THE NATION; Santorum defends religion remarks,Los Angeles Times,"Political campaigns, Presidential elections, Christianity, Candidates, Theology"
1976,"Lloyd, Robert","Jan 31, 2012",Calendar; Part D; Entertainment Desk,609," The filmed sketches are linked by segments taped before an audience that bring in the sound of laughter and applause to create an atmosphere of capital-F Fun, as if to demonstrate to viewers who might not know them -- ""MADtv"" ran for a long time, but it was largely under the radar -- that the stars are hilarious fellows worth watching.","TELEVISION REVIEW; TELEVISION CRITIC; Hail to the comedy chiefs; 'MADtv' veterans genially mine cultural demands in their new series, 'Key &amp; Peele.'",Los Angeles Times,Television programs -- Key & Peele
1977,,"Dec 17, 2011",Main News; Part A; Editorial Desk,819," When you add in future costs, such as ongoing debt service and healthcare costs for injured veterans, that figure will more than double, even if calculated very conservatively, according to political science professor Neta Crawford, coauthor of the ""Costs of War"" report from the Eisenhower Study Group at Brown University. Because of a breakdown in negotiations between Iraq and the United States, a planned residual force of 3,000 to 5,000 U.S. troops will not remain in Iraq to train the Iraqi armed services.","Taking leave of Iraq; It was a war of choice, and the choice was a bad one. The costs far outweighed what we achieved.",Los Angeles Times,"Military withdrawals, Costs, Editorials -- Iraq War-2003, Iraq War-2003"
1978,"Jacoby, Tamar","Apr 18, 2012",Main News; Part A; Editorial Desk,855," Like the original, bipartisan Dream Act, Rubio's alternative is designed to help young people who were brought to this country illegally as children and are now making lives here -- this is the only ""home"" they know -- but are unable, because of their immigration status, to attend college legally, serve in the military or work anywhere but in the underground economy. [...] when he talks about the economy and education and legal immigration and small-business issues, Latino voters could hear him -- and many would be drawn to his views.",A GOP approach to immigration,Los Angeles Times,"Presidential elections, Immigration policy, Aliens, Political campaigns, Citizenship"
1979,"Terhune, Chad","May 24, 2012",Business; Part B; Business Desk,625," [...]the company said, it returned about $475 million to individual policyholders last year, which reduced members' rates about 7%.","Blue Shield of Calif. CEO to retire by 2013; Bruce Bodaken, the longtime head of the nonprofit, supported universal healthcare.",Los Angeles Times,"Retirement, Insurance coverage, Health insurance, Insurance companies, Executives, Succession planning"
1980,"Braxton, Greg","Apr 25, 2012",Calendar; Part D; Entertainment Desk,128,,QUICK TAKES; Maher lectures at UCLA,Los Angeles Times,
1981,"Serrano, Richard A","Jun 13, 2012",Main News; Part A; National Desk,391, Angry Republicans on the Senate Judiciary Committee asserted that Atty. Gen. Eric H. Holder Jr. should turn the criminal investigation into leaks of classified material over to a special prosecutor because they do not trust his Justice Department to be impartial when it comes to targeting the Obama administration.,"GOP wants changes in leak inquiry; Senators demand a special prosecutor, saying they don't trust Holder's team.",Los Angeles Times,"Leaking of information, Classified information, Criminal investigations"
1982,"Savage, David G","Dec 20, 2011",Main News; Part A; National Desk,534," The Supreme Court announced Monday that it would hear arguments over three days in late March to decide the constitutionality of President Obama's healthcare law, another sign the justices see the case as a once-in-a-generation test of the federal government's regulatory power.",Justices to hear healthcare law arguments in March,Los Angeles Times,"Health insurance, Injunctions, Attorneys, Supreme Court decisions"
1983,Spike Dolomite Ward,"Dec 6, 2011",Main News; Part A; Editorial Desk,976," To understand how such a thing could happen to a family like ours, I need to take you back nine years to when my husband got laid off from the entertainment company where he'd worked for 10 years. [...] we had been insured through his work, with a first-rate plan.",'Obamacare' to the rescue,Los Angeles Times,"Cancer, Families & family life, Home equity loans, Lines of credit, Health care, Health insurance, Patient Protection & Affordable Care Act 2010-US"
1984,"Hennessey, Kathleen","Dec 10, 2011",Main News; Part A; National Desk,1106," Gingrich's four-year term was tumultuous, marked by ethical lapses, a botched political strategy and palace intrigue. Livingston and others note that Gingrich's legacy includes welfare reform, balancing the budget and, of course, forging a path to a GOP majority in the House.",Gingrich resurgence stirs up memories; His success in polls draws mixed reactions from his ex-colleagues.,Los Angeles Times,"Presidential elections, Bills, Leadership"
1985,"Ratner, Ari","Apr 6, 2012",Main News; Part A; Editorial Desk,800," [...] that even as Egypt's political transition remains murky, Jews, and indeed all Americans, have a moral stake in its outcome. Egypt is not only the place of Jewish enslavement; it is the site of the first attempt at genocide in Jewish history (the pharaoh's decree to kill all newborn Jewish boys).",This year in Egypt,Los Angeles Times,"Human rights, Freedoms, Military aid, Revolutions, History"
1986,"Hennigan, W J","Dec 31, 2011",Business; Part B; Business Desk,576," The Avenger represents a major technological advance over the other Predator and Reaper drones that the Obama administration has increasingly relied on to hunt and destroy targets in Central Asia and the Middle East, defense industry analysts said.","AVIATION; Air Force buys an Avenger, its biggest and fastest armed drone; The radar-evading aircraft can take off with 15,800 pounds and fly at 460 mph.",Los Angeles Times,"Aviation, Military aircraft, Defense contracts"
1987,"Ackerman, Bruce","Mar 5, 2012",Main News; Part A; Editorial Desk,680," In 1837, the British were trying to suppress a revolt in eastern Canada. Because U.S. militias were assisting the uprising, the British launched a night raid into New York state, burning a U.S. ship, the SS Caroline, and sending it over Niagara Falls.",Let's keep it legal; A preemptive strike against Iran would violate U.S. and international law.,Los Angeles Times,"Invasions, Charters, Raids, Foreign policy, International relations-US -- Iran, Legal arguments, International law"
1988,"Lazo, Alejandro","Dec 7, 2011",Business; Part B; Business Desk,859," The two states, which are at ground zero of the nation's housing bust, will join forces to probe allegations of foreclosure fraud and other wrongdoing in the mortgage markets, including the packaging and selling of mortgage-backed securities by Wall Street players and scams by smaller players offering to help troubled borrowers.","MORTGAGES; Calif., Nev. team up for fraud probe; States will investigate improper foreclosures and misconduct in home loan practices.",Los Angeles Times,"Mortgages, Fraud, Foreclosure, Financial institutions, Mortgage backed securities, Attorneys general, Alliances, Criminal investigations"
1989,,"Feb 15, 2012",Main News; Part A; Editorial Desk,458," (Super PACs currently disclose their donors, but on a leisurely schedule.) Among the covered groups would be 501c(4)s, ""social welfare"" organizations that under the tax law can engage in political activity without disclosing their donors.",Return of the DISCLOSE Act,Los Angeles Times,"Disclosure, Supreme Court decisions, Federal legislation, Political campaigns, Presidential elections, Campaign contributions, Political action committees--PAC, Political finance, Editorials -- Campaign contributions, Interest groups"
