,author,date,section,word_count,abstract,headline,source,subjects
1130,"Duncan, Ian","Jul 17, 2012",Main News; Part A; National Desk,637,,"THE NATION; FDA approves drug to reduce risk of HIV; But some fear the medication, Truvada, may encourage unprotected sex.",Los Angeles Times,"Human immunodeficiency virus--HIV, Public health, Preventive medicine, FDA approval, Acquired immune deficiency syndrome--AIDS"
1131,"Glionna, John M; Stevens, Matt; Landsberg, Mitchell","Jul 22, 2012",Main News; Part A; National Desk,1840," An explosive ordnance disposal expert wearing a Kevlar vest and helmet with face shield could be seen in front of the apartment building, standing in the back of an Aurora city dump truck and using a shovel to bury confiscated materials in sand.",COLORADO THEATER SHOOTING; On the trail of a grim enigma; Aurora police disarm the theater shooting suspect's apartment in search of clues.,Los Angeles Times,"Mass murders, Shootings, Apartments, Robots, Law enforcement, Firearms, Evidence, Explosives, Criminal investigations"
1132,"Reston, Maeve","Oct 7, 2012",Main News; Part A; National Desk,1003," During a visit to Jacksonville during the summer, Obama argued that Romney's vow to repeal the Democrats' new healthcare law would cause 200,000 Floridians to pay more for prescription drugs, and he accused Romney of trying to turn Medicare into a voucher program.","THE NATION; Romney shows new side in Florida; In a critical state, he courts seniors and uses personal stories to soften his image.",Los Angeles Times,"Presidential elections, Candidates, Political campaigns, Medicare"
1133,,"Nov 7, 2012",Main News; Part A; Editorial Desk,971," The longer-term problem for the president will be coping with the dueling pressures of an economy that's growing too slowly and a federal debt that's growing too fast, largely because of the rising cost of Medicare and Medicaid. The House Republican rank and file has proved particularly difficult to corral, with dozens of members aligned with the ""tea party"" refusing to be bound by the deals their leaders strike.","ELECTIONS 2012; The tough road ahead; Obama's victory wasn't easy, but the task of governing the divided country will be even harder.",Los Angeles Times,"Editorials -- Obama, Barack, Political leadership, Presidents, Health care policy, Recessions, Tax rates, Economic recovery"
1134,"Blake, Meredith; Chmielewski, Dawn C","Oct 5, 2012",Business; Part B; Business Desk,624," According to Twitter, users were posting 350,000 tweets about Big Bird, at a rate of 17,000 a minute, following the remarks.","TELEVISION; Does Big Bird rely on tax dollars?; Without federal funds, 'Sesame Street' might survive, but some PBS stations might not.",Los Angeles Times,"Government subsidies, Political campaigns, Social networks, Public radio"
1135,,"Sep 6, 2012",Main News; Part A; News Desk,42,,FOR THE RECORD,Los Angeles Times,
1136,"Tanfani, Joseph; Zucchino, David; Gold, Scott","Oct 30, 2012",Main News; Part A; National Desk,1996," Hurricane-force winds stretched from Virginia to Massachussets. Because of its size, Sandy was more than a coastal event. According to official accounts and media reports, falling trees killed people in the New York borough of Queens; in the community of Roslyn on Long Island; in Mendham Township and Hawthorne, N.J.; and in Mansfield, Conn.","EAST COAST STORM; Storm lashes the East Coast; With hurricane-force winds, the tempest turns deadly and leaves millions in the dark - and the worst may be yet to come.",Los Angeles Times,"Evacuations & rescues, Weather, Fatalities, Hurricanes"
1137,"McDonnell, Patrick J","Aug 9, 2012",Main News; Part A; Foreign Desk,858," The frontline neighborhood, parts of which have been reduced to rubble by the bombardment, is both a strategic entry point to Syria's most populous city and a touchstone of the rebellion in Aleppo. In Washington, President Obama's counter-terrorism advisor said publicly for the first time Wednesday that the administration was studying the possibility of creating a no-fly zone in Syria to prevent airborne attacks on civilians, as well as other steps toward some form of U.S. military involvement.","THE WORLD; Aleppo battle intensifies; Syrian troops attack a key rebel district, and it's unclear who retains control of it.",Los Angeles Times,"Military engagements, Guerrilla forces, Armed forces"
1138,"Savage, David G","Oct 19, 2012",Main News; Part A; National Desk,831," Gay rights advocates won another victory Thursday in their fight for equal treatment under law, when the U.S appeals court in New York struck down a key part of the Defense of Marriage Act and held for the first time that gays and lesbians are a minority group deserving of special protection from discrimination under the Constitution.","THE NATION; Court says gays, lesbians are protected; The U.S. 2nd Circuit Court of Appeals rejects part of the federal Defense of Marriage Act.",Los Angeles Times,"Sexual orientation discrimination, Appeals, Same sex marriage, Federal employees, Federal court decisions, Gays & lesbians, Equal rights"
1139,"West, Paul","Oct 23, 2012",Main News; Part A; National Desk,880," At this stage of a campaign, a candidate's itinerary is a road map to his electoral strategy, and Obama's route traces the geography of a down-to-the-wire election.","ELECTION 2012: FINAL PRESIDENTIAL DEBATE; NEWS ANALYSIS; No rest for the weary; The debates are over, but the frenzied final push is just starting.",Los Angeles Times,"Presidential elections, Political campaigns, Candidates, Debates, Voter behavior"
1140,"Horsey, David","Sep 28, 2012",,," A David Horsey editorial cartoon depicts Republican presidential candidate Mitt Romney having a ""nightmare,"" in which his father says ""Son! Why are you calling the working poor and retired folks government-dependent victims?! You're talking like a spoiled country club brat!""",Editorial cartoon,Los Angeles Times,"Presidential elections, Political campaigns, Editorial cartoons -- Romney, W Mitt"
1141,"McMANUS, DOYLE","Sep 19, 2012",Main News; Part A; Editorial Desk,869," [...]the list of successful businessmen who became great politicians is surprisingly short. [...]while the younger Romney certainly had success in building Bain Capital, a hedge fund that invested in troubled companies and start-ups, that by no means guarantees that a Romney presidency would be a triumph -- or even that he will be elected. [...]the Romney campaign has had a simple theory of how to win the election -- its business plan, if you will.",Are businessmen better?,Los Angeles Times,"Presidential elections, Presidents, Political campaigns, Political conventions, American history"
1142,"Bengali, Shashank","Sep 10, 2012",Main News; Part A; Foreign Desk,1307," Despite what the Obama administration calls some of the toughest economic sanctions ever imposed, including a European Union oil embargo and a U.S. ban on financial institutions doing business with Iran's central bank, Tehran is finding legal ways to sell or barter oil to its most important markets in Asia. In an effort to preserve strategic bilateral relationships and minimize disruptions to energy markets and the global economy, the Obama administration has issued special sanctions waivers to China, India, Japan, South Korea and 16 other nations.","Iran oil slips past bans; To deal with sanctions meant to curb its nuclear efforts, Tehran barters and insures its own tankers in pricey, sometimes risky deals.",Los Angeles Times,"Banking industry, Nuclear weapons, International finance, Loopholes, Barter, Sanctions, Petroleum industry, Financial institutions, International relations-US -- Iran"
1143,,"Jun 30, 2012",Main News; Part A; Letters Desk,497,,"LETTERS ON LETTERS; Religion, and Israel",Los Angeles Times,
1144,"Mascaro, Lisa","Aug 12, 2012",Main News; Part A; National Desk,554," In crucial moments near the end of George W. Bush's presidency, for example, when the White House pleaded with Congress for a bank bailout plan to save free-falling financial markets, Ryan joined the effort to pass the Troubled Asset Relief Program.","CAMPAIGN 2012: ROMNEY PICKS RYAN; Long record of House votes reflects a GOP foot soldier; Ryan often backs his leaders on issues -- abortion, taxes, gay rights -- that define the partisan divide.",Los Angeles Times,"Bailouts, Political behavior, Presidential elections, Conservatism, Budget deficits, Medicare, Voting"
1145,"Barabak, Mark Z; West, Paul","Oct 30, 2012",Main News; Part A; National Desk,955," ""If you make a promise on the campaign trail and don't keep it, voters may or may not remember,"" said Dan Schnur, a USC political analyst who helped former California Gov. Pete Wilson raise his political stock by navigating a series of natural disasters. Would house-bound viewers absorb the endless TV advertising and the campaigns' last-minute messaging, since they had little choice? (At least until the electricity fails?) Or would they grow so disgusted by the onslaught that they turn away from one candidate or the other and decide not to vote?","EAST COAST STORM; NEWS ANALYSIS; Campaign plans are swept away; Obama and Romney leave the trail at a crucial time, adding more unpredictability to the close race.",Los Angeles Times,"Presidential elections, Political campaigns, Hurricanes"
1146,"Finnegan, Michael; Abcarian, Robin","Aug 17, 2012",Main News; Part A; National Desk,866," The Obama campaign has seized on Romney's tax rate as an example of what it calls the unfairness of the tax code. Because most of Romney's income derives from investments, his tax rate falls well below that paid by many middle-class families. The cuts, which Romney's running mate, Rep. Paul D. Ryan of Wisconsin, included in a federal budget plan that serves as the Republican Party's election-year agenda, do not reduce the amount of anyone's healthcare coverage.",THE NATION; Romney 'never paid less than 13%'; He tries to quiet the clamor about his taxes but still isn't releasing any more returns.,Los Angeles Times,"Political campaigns, Tax returns, Elections, Presidential elections, Tax rates, Political advertising"
1147,"Finnegan, Michael","Oct 6, 2012",LATExtra; Part AA; National Desk,375, [...]the court said early in-person voting might make the duties of poll workers easier.,Democrats win ruling in Ohio early voting case,Los Angeles Times,"Federal court decisions, Presidential elections, Political campaigns, Voter behavior, Voting rights"
1148,"Lauter, David","Nov 2, 2012",Main News; Part A; National Desk,1228," Even as the lion's share of attention in the presidential campaign goes to the battleground of Ohio and the storm-battered states of the Mid-Atlantic, the outcome to the south, in the nation's largest swing state, now seems very much in doubt. Obama carried the state in 2008 by just over 236,000 votes. Because the recession largely shut down white migration here from other states as the black and Puerto Rican population grew, the electorate has grown more diverse.","CAMPAIGN 2012; Romney has his back to the wall in Florida; In a must-win state for the Republican where he once held an edge, polls are now even and Latino votes vital.",Los Angeles Times,"Polls & surveys, Election results, Political campaigns, Voter behavior, Presidential elections, Candidates"
1149,"Simon, Richard","Sep 13, 2012",Main News; Part A; National Desk,293," [...]the bill, passed on a voice vote this week, would require the U.S. Office of Management and Budget to establish customer service performance standards for federal agencies and require departments to name customer relations representatives.",A push for satisfied customers; The House votes for better service from federal agencies.,Los Angeles Times,"Customer services, Government agencies, Federal legislation"
1150,,"Aug 26, 2012",Sunday Calendar; Part E; Calendar Desk,579," How to Be a Woman by Caitlin Moran ($15.99) *--* Fiction 1.____Fifty Shades of Grey by E.L. James ($15.95) 2.____Rules of Civility by Amor Towles ($16) 3.____Fifty Shades Darker by E.L. James ($15.95) 4.____Fifty Shades Freed by E.L. James ($15.95) 5.____The Sense of an Ending by Julian Barnes ($14.95) Rankings are based on chain results and a weekly poll of 135 Southland bookstores, reflecting !a one- to two-week lag in sales.","BOOK REVIEW; BESTSELLERS / LOS ANGELES TIMES Aug. 26, 2012",Los Angeles Times,Childrens picture books
1151,"Villarreal, Yvonne","Jul 28, 2012",Calendar; Part D; Entertainment Desk,707," ABC's elephant in the room -- ""Modern Family"" -- got poked and prodded by a room full of reporters at the Television Critics Assn. press tour Friday, but the network's entertainment president mostly ignored the beast in his session presenting a fall season overview.","TCA PRESS TOUR; ABC's ill-timed family squabble; The network puts on a happy face, downplaying salary dispute with 'Modern Family' cast members.",Los Angeles Times,"Public relations, Television programs -- Modern Family, Disputes, Wages & salaries, Television networks"
1152,"McMANUS, DOYLE","Oct 21, 2012",Main News; Part A; Editorial Desk,898," [...]the Democrats do have a similar data system, just not as snazzy, but both parties also rely on older methods of cataloging information. Most media attention in a presidential campaign is lavished on the ""air war,"" the speeches, debates and television commercials that candidates use to get their messages out.",Applying the 'ground game',Los Angeles Times,"Presidential elections, Political campaigns, Voter behavior"
1153,"Levey, Noam N","Oct 7, 2012",Main News; Part A; National Desk,1652," (Orszag had dated a Greek shipping heiress; Snowe is active in Greek American circles.) On Capitol Hill, Democratic staffers on the Senate Finance Committee sent nearly every paragraph of legislative language to Snowe for review. [...]Obama got his bill, the most sweeping domestic legislation since the 1965 creation of Medicare.",CAMPAIGN 2012: HEALTHCARE; Both sides face challenge; Obama's historic law was passed by one party -- after he promised to break D.C.'s partisan stalemate.,Los Angeles Times,"Health care policy, Political campaigns, Presidential elections, Medicaid, Patient Protection & Affordable Care Act 2010-US, Bills"
1154,"Little, Morgan","Sep 17, 2012",Main News; Part A; National Desk,320," The presidential election is the first since the Supreme Court's 2010 Citizens United decision, which ended limits on corporations' campaign expenditures through independent organizations.","Election spending caps backed in poll; As the cash flows, 83% favor limits on what corporations and other groups can give.",Los Angeles Times,"Public opinion surveys, Political campaigns, Cost control, Presidential elections, Campaign expenditures, Political finance"
1155,,"Aug 19, 2012",Main News; Part A; Editorial Desk,423," Eligible immigrants are required to pay $465 to cover the costs of processing their applications and the fee waivers granted to those living in foster care or acute poverty. [...]U.S. Citizenship and Immigration Services, the Department of Homeland Security agency administering the program, is funded almost entirely by fees paid by immigrants seeking visas or green cards and employers sponsoring workers.",It's an immigration winner,Los Angeles Times,"Citizenship, Immigration policy, Identification documents, Editorials -- Immigration policy, Armed forces, Aliens, National security"
1156,"Finnegan, Michael","Aug 13, 2012",Main News; Part A; National Desk,1097," By selecting the Wisconsin congressman, who leads the Republican Party's drive for tax cuts for all -- including the wealthiest -- and dramatic spending reductions, Romney ensured a robust debate on sharply contrasting visions for America's future. The millions of dollars spent by presidential candidates on TV advertising in battleground states can be hugely influential with voters, and Romney gave Obama a three-month head start in defining him.",CAMPAIGN 2012: News Analysis; The race to define Romney; Obama's attack ads paint him as a patron of the wealthy. Ryan on the ticket is one way to fight back.,Los Angeles Times,"Negative campaigning, Tax cuts, Political campaigns, Presidential elections, Candidates, Political conventions"
1157,"Lauter, David","Oct 4, 2012",LATExtra; Part AA; National Desk,932," The small group of voters who remain undecided or at least open to persuasion in the presidential campaign consistently tell pollsters that they want to hear specifics and don't like partisan attacks. Obama was able to use the debate to make some points of importance to groups that have helped fuel his rise, particularly Latinos and blue-collar women. Since mid-August, Obama has gone from about 60% support among Latinos to 66% in Gallup's polling.",ELECTION 2012 / THE FIRST PRESIDENTIAL DEBATE; NEWS ANALYSIS; Divided they stand; Romney gains momentum with smooth shift to center,Los Angeles Times,"Polls & surveys, Debates, Political campaigns, Employee benefits, Presidential elections, Regulation of financial institutions"
1158,"Hennessey, Kathleen; Reston, Maeve","Oct 25, 2012",LATExtra; Part AA; National Desk,841," The rally was the start of a two-day, six-battleground-state blitz -- a grand tour to jump-start his campaign had to start in Iowa, he said. ""Because this is where it all began four years ago -- on your front porches, in your backyards.","CAMPAIGN 2012; Iowa becomes surprisingly competitive; Once safer turf for Obama than Romney, its 6 electoral votes could go either way.",Los Angeles Times,"Presidential elections, Political campaigns"
1159,"Sanders, Edmund","Aug 17, 2012",Main News; Part A; Foreign Desk,957," [...]as speculation about a potential unilateral Israeli strike reignited this week, fueled by public comments and leaks by proponents and opponents both in Israel and the U.S., some here are wondering whether the unusually public campaign is starting to take a toll on the credibility of Prime Minister Benjamin Netanyahu's government.",Debate rages over Netanyahu threats to attack Iran,Los Angeles Times,"International relations, Nuclear weapons, Threats, Armed forces"
1160,"Megerian, Chris; Vartabedian, Ralph","Jul 7, 2012",Main News; Part A; Metro Desk,779," The state Senate authorized initial funding for California's high-speed rail project, handing a victory to Gov. Jerry Brown and the Obama administration, which have been pushing hard for the first-in-the-nation bullet train.","Vote keeps bullet train alive; In victory for Brown, state Senate approves funds to begin system in the Central Valley.",Los Angeles Times,"Legislation -- California, Federal funding, High speed rail, Light rail transportation"
1161,"McMANUS, DOYLE","Oct 31, 2012",Main News; Part A; Editorial Desk,965," The president has been yearning to take credit for some economic recovery; here he does it, with pretty images that recall ""Morning in America,"" Ronald Reagan's 1984 classic. Political advertising is one of America's gifts to the world, like jazz and the blues, but this year's ads haven't contributed much to the art form.",Ohio's deluge of spin,Los Angeles Times,"Political campaigns, Presidential elections, Negative campaigning, Political advertising"
1162,,"Oct 27, 2012",Main News; Part A; National Desk,59,,REPUBLICANS RALLY IN IOWA,Los Angeles Times,
1163,"Collins, Scott","Oct 24, 2012",Calendar; Part D; Entertainment Desk,175," [...]Game 7 of the National League Championship Series, with the San Francisco Giants moving past the St. Louis Cardinals to grab a World Series spot, drew 8.1 million.",QUICK TAKES; Games vie with debate,Los Angeles Times,"Presidential elections, Professional baseball, Professional football, Debates, Nielsen ratings"
1164,"Reston, Maeve","Jul 9, 2012",Main News; Part A; National Desk,1060," A line of Range Rovers, BMWs, Porsche roadsters and one gleaming, cherry red Ferrari began queuing outside Perelman's estate long before Romney arrived, as campaign aides and staffers in white polo shirts emblazoned with the logo of Perelman's property checked off names under tight security.",THE NATION; Pricey Romney events draw protests,Los Angeles Times,"Income inequality, Political campaigns, Presidential elections, Demonstrations & protests -- Hamptons-Long Island NY, Political finance, Fund raising"
1165,"Keegan, Rebecca","Aug 9, 2012",Calendar; Part D; Entertainment Desk,1221," In town from New York for a ""We're the Millers"" table read, Sudeikis is mellow but politic about his future, wearing workout clothes and a pair of gleaming white Nikes, a gift from his girlfriend, actress Olivia Wilde. From director Jay Roach and writers Chris Henchy and Shawn Harwell, ""The Campaign"" stars Ferrell as Cam Brady, an airhead Democratic congressman from North Carolina who is running for reelection against bumpkinlike Republican big money pawn Marty Huggins (Zach Galifianakis).","AT THE MOVIES; Decision 2012; As Jason Sudeikis' movie career grows, his leaving 'Saturday Night Live' is in play. More Romney spoofs won't be enough.",Los Angeles Times,"Actors, Television programs -- Saturday Night Live, Comedians"
1166,"Alexander, Scott C","Aug 10, 2012",Main News; Part A; Editorial Desk,824," Almost from the beginning of their coverage of the horrific and deadly shooting at the Sikh temple in Wisconsin, CNN and other news media went out of their way to send a message to the American public: ""Sikhs are not Muslims."" [...]we need to go even further and declare that Muslims the world over are an important and vital part of the one human family, with whom the rest of this same family needs to partner and build relationships of trust for the sake of us all.",Sending a sinister message,Los Angeles Times,"Mass murders, Political campaigns, Muslim Americans, Muslims, Media coverage, Prejudice, Sikhs, Journalistic ethics"
1167,"Kellogg, Carolyn","Sep 9, 2012",Sunday Calendar; Part E; Calendar Desk,1035," [...]it's in trouble. Since the story is set in 2004, it's not online downloads that threaten Brokeland's future but the coming of a new entertainment complex developed by Gordon Goode, an ex-NFL star turned music mogul businessman (think Magic Johnson plus Dr. Dre). There are allusions to Thomas Pynchon, the African nation in the Marvel Comics universe called Wakanda, the music of dozens of jazz artists, B-movies; the piles of cultural references include an appearance by Illinois state Sen. Barack Obama.",BOOK REVIEW; A lyrical riff on the Bay Area; Michael Chabon marks a vibrant return with an emotional tale of music and families,Los Angeles Times,"Books -- Telegraph Avenue, Novels"
1168,"Savage, David G","Aug 25, 2012",Business; Part B; Business Desk,537," A U.S. appeals court has struck down the government's plan to require graphic warnings on cigarette packs, ruling that the shocking images seek to ""browbeat consumers into quitting"" smoking and violate the free-speech rights of the tobacco companies.",COURTS; Graphic anti-tobacco warnings rejected; Appeals judges rule that the government cannot require an 'ideological' attack.,Los Angeles Times,"Photographs, Cigarettes, Labeling, Tobacco industry, Federal regulation, Freedom of speech, Federal court decisions, Smoking"
1169,"Groves, Martha","Jul 29, 2012",Main News; Part A; Metro Desk,849, [...]at least one Beverly Hills council member is not keen on the annexation idea.,"THE REGION; Streets paved with frustration; Fed up with potholes, L.A.'s Holmby Hills seeks annexation by Beverly Hills",Los Angeles Times,"Concrete pavements, Neighborhoods, Annexation, Repair & maintenance services, Cities, Roads & highways"
1170,"Bennett, Brian","Aug 6, 2012",LATExtra; Part AA; National Desk,121,,"LATE BRIEFING; WASHINGTON, D.C.; Romney-Reid feud heightens",Los Angeles Times,
1171,,"Nov 6, 2012",LATExtra; Part AA; National Desk,192," Residents of two tiny villages in northern New Hampshire headed to the polls at midnight, casting the first election day votes in the nation.","Dixville Notch splits its vote, 5-5",Los Angeles Times,"Presidential elections, Presidents, Political parties"
1172,,"Nov 3, 2012",Main News; Part A; National Desk,101,,"THE NATION; WORKING THE ROOMS; [ PHOTO: Mitt Romney, top, greets supporters at a campaign event... ]",Los Angeles Times,
1173,"Newton, Jim","Oct 28, 2012",Sunday Calendar; Part E; Calendar Desk,1054," Rehnquist fired off self-satisfied letters to the editor, did his best to keep Latinos from voting in Arizona, annoyed Justice Robert Jackson, for whom he clerked, and argued for the preservation of school segregation when Brown vs. ""Justice REHNQUIST,"" the FBI interview summary notes, ""has begun to express bizarre ideas and outrageous thoughts"" including his belief that the CIA was plotting against him and that he could hear voices in the hall outside his hospital room laying plans to harm him.","BOOK REVIEW; A strong opinion on justice; Supreme Court chief William Rehnquist was forceful, and so is this critical biography",Los Angeles Times,"Biographies, Books -- Partisan: The Life of William Rehnquist, Nonfiction"
1174,"Song, Jason","Sep 3, 2012",LATExtra; Part AA; Metro Desk,148," Mayor Antonio Villaraigosa made the rounds of the Sunday talk shows, saying he hopes to highlight gains made under the Obama administration and contrast them with failed Republican policies during the upcoming Democratic National Convention.",CALIFORNIA BRIEFING; LOS ANGELES; Mayor hits talk shows for party,Los Angeles Times,"Presidential elections, Political campaigns, Political conventions, Mayors, Talk shows"
1175,"Serrano, Richard A","Sep 20, 2012",Main News; Part A; National Desk,1259," The inspector general determined that ATF agents and federal prosecutors had enough evidence to arrest and charge Jaime Avila, a Phoenix gun smuggler, months before U.S. Border Patrol Agent Brian Terry was killed near Tucson in December 2010.","PANEL DIRECTS BLAME IN GUN STING; Independent probe of Fast and Furious clears Holder but suggests 14 others for discipline, two of whom resign.",Los Angeles Times,"Fraud, Investigations, Border patrol, Sting operations, Firearms, Public prosecutors, Attorneys general, Resignations"
1176,"Hiltzik, Michael","Aug 19, 2012",Business; Part B; Business Desk,1575," On the grounds that ""special interests have too much power over government,"" the measure bans direct contributions to California candidates by corporations and labor unions. [...]it exempts such common business structures as LLCs, partnerships and real estate trusts.",Prop. 32: A wolf in sheep's clothing,Los Angeles Times,"Employees, Referendums, Campaign contributions, Payroll deductions, Political finance, Politics"
1177,,"Sep 9, 2012",Sports; Part C; Sports Desk,657," A steady shower soaked the track about 90 minutes before the scheduled start, and the delay prevented Republican presidential candidate Mitt Romney from giving the command to start the engines.",MOTOR RACING; Bowyer wins a wet one at Richmond; Gordon edges Kyle Busch for spot in Chase field. Rain makes for long night.,Los Angeles Times,"Automobile racing, Athletes"
1178,"Mehta, Seema","Jul 18, 2012",Main News; Part A; National Desk,876," Standing before hundreds of supporters in a sweltering oil and natural gas services company outside Pittsburgh, Romney compared Obama's administration to those in foreign lands where the well-connected receive government handouts while the middle-class suffers. In a conference call arranged by the Romney campaign, Sununu assailed Obama's roots in the ""political-slash-felon environment"" of Chicago and attacked the president's recent statement that business leaders who had succeeded had help from government, in the form of teachers or road construction workers, among others.",THE NATION; CAMPAIGN 2012; Romney camp hits 'birther' notes; A chief surrogate for the GOP candidate says President Obama needs to 'learn how to be an American.',Los Angeles Times,"Political campaigns, Presidential elections, Guaranteed loans, Tax returns, Capitalism"
1179,"Barabak, Mark Z","Nov 7, 2012",Main News; Part A; National Desk,1683," The TV networks called the race against Republican Mitt Romney less than 20 minutes after the polls closed on the West Coast, as a succession of battleground states tipped the president's way. There were big stakes in the election: the fate of tax cuts scheduled to lapse at year's end, the likelihood of one or more Supreme Court appointments and, more fundamentally, two visions for the proper role of government, embodied by competing plans for healthcare and the future of Medicare and Medicaid.",OBAMA AGAIN; SWING STATES SEAL SECOND TERM; Brown's California tax measure holds narrow lead; The president wins reelection with a diverse coalition that reflects a changing electorate.,Los Angeles Times,"Presidential elections, Demographics, Voter behavior, Political advertising, Election results"
1180,"Hennessy-Fiske, Molly","Jul 24, 2012",Main News; Part A; National Desk,1124," Best friends Allie Young, 19, and Stephanie Davies, 21, sat in Young's hospital room on the ninth floor of the University of Colorado Hospital on Monday and described how they survived a massacre. The friends had gone to see the midnight premiere of ""The Dark Knight Rises"" on a lark, arriving at the Century 16 theater late Thursday night just in time to grab some food and two seats.",COLORADO THEATER SHOOTING; Victim and her 'angel' recall their nightmare,Los Angeles Times,"Mass murders, Shootings, Theaters & cinemas"
1181,"Hiltzik, Michael","Nov 7, 2012",Business; Part B; Business Desk,1165," President Obama pledged all the federal emergency assistance needed by the stricken communities, while Republican challenger Mitt Romney called for his supporters to attend his rallies bearing canned food and other goods (which happens to be exactly the type of contributions that relief agencies don't need or want at a time like this).",Big issues got scant election attention,Los Angeles Times,"Debates, Election results, Climate change, Presidential elections, Hurricanes, Energy policy"
1182,,"Sep 13, 2012",LATExtra; Part AA; National Desk,73,,LATE BRIEFING; MISSOURI; Law defies U.S. on birth control,Los Angeles Times,
1183,J. Morgan Kousser,"Sep 28, 2012",Main News; Part A; Editorial Desk,921," Since their historic victories in the 2010 midterm elections, Republicans across the country have passed an array of voting laws -- to require photo identification, to make it more difficult to register, to reduce periods of early voting or to purge voter rolls -- and they are considering others.",Protecting a key right; History demonstrates that any effort to deny citizens the ability to vote can't be ignored.,Los Angeles Times,"Voting, Identification documents, Voter behavior, Voting rights, African Americans, American history"
1184,,"Oct 18, 2012",Main News; Part A; Letters Desk,1234, [...]why not have the students attend their local community college and have the instructors teach at different campuses based on demand? [...]eliminate the physical education and personal development classes in favor of academics.,Crowded colleges,Los Angeles Times,"Debates, Presidential elections, Energy policy, Community colleges, Colleges & universities"
1185,,"Aug 5, 2012",Sunday Calendar; Part E; Calendar Desk,552, The Fallen Angel by Daniel Silva (Harper: $27.99) The 1 death of the Vatican's antiquities curator leads Gabriel Allon to stolen art and organized crime. 3.,"BOOK REVIEW; BESTSELLERS / LOS ANGELES TIMES / Aug. 5, 2012",Los Angeles Times,Art theft
1186,,"Aug 14, 2012",Main News; Part A; Letters Desk,1214," Re ""GOP ticket goes on the road,"" Aug. 13 As a lifelong Democrat, I am thrilled that Mitt Romney picked Rep. Paul D. Ryan (R-Wis.) to be his running mate. The United Nations' Millennium Development Goals set out to do this -- until the 9/11 attacks refocused the world's attention and the world economy took a nose-dive.",Romney's choice,Los Angeles Times,"Presidential elections, Nominations, Negative campaigning, Political advertising, Families & family life"
1187,"Daum, Meghan","Oct 18, 2012",Main News; Part A; Editorial Desk,694," To show her support of Malala Yousafzai, the 14-year-old Pakistani girl shot and critically wounded by the Taliban because of her advocacy for girls' education, the Material Girl (a.k.a. Madge, Esther, the Queen of Pop, the Hottest Bod in the AARP) took the opportunity during a recent concert at L.A.'s Staple Center to pull her pants down and reveal a (fake) tattoo of the girl's name inked across the small of her back.",Madonna's tone-deaf tattoo,Los Angeles Times,"Girls education, Tattoos, Christian Islamic relations, Cultural relations"
1188,"Boehm, Mike","Nov 3, 2012",Calendar; Part D; Entertainment Desk,379," According to his campaign website, Romney envisions $600 million a year in savings from cuts to those three agencies and to federal support for the Legal Services Corp., which aids people who can't afford a lawyer.",Candidates' views on arts compared,Los Angeles Times,"Tax deductions, Fine arts, Political campaigns, Public radio, Presidential elections, Cultural policy"
1189,"Lauter, David","Aug 4, 2012",Main News; Part A; National Desk,854," [...]with two partisan armies of roughly equal size firmly dug in, the voters who hold the balance appear to be people whose worries over economic conditions are closely matched by concerns about the Republican candidate.\n","CAMPAIGN 2012: NEWS ANALYSIS; U.S. jobs report provides little to sway voters; The economy appears to be improving but tepid, denying either party a decisive stroke to tip the scales.",Los Angeles Times,"Unemployment, Tax increases, Political campaigns, Voter behavior, Presidential elections, Gross Domestic Product--GDP, Recessions, Economic conditions, Economic statistics"
1190,"Linthicum, Kate","Oct 3, 2012",Main News; Part A; Metro Desk,882," The move shows the political savvy of the increasingly organized and well-funded network of marijuana activists who sought to place a referendum overturning the ban on the March ballot, when the mayor and eight council seats will be up for grabs.","L.A. repeals its ban on pot stores; The 11-2 vote leaves the city with no law regulating about 1,000 medical marijuana dispensaries.",Los Angeles Times,"Bans, Clinics, Drug legalization, Activists, Medical marijuana, Regulation"
1191,"Farmer, Sam","Nov 7, 2012",Sports; Part C; Sports Desk,2295," Last month, he gave a Times reporter a week's worth of behind-the-scenes access to what goes on at Seahawks headquarters, what happens in meetings, and how a game plan is formulated and installed. Critics snickered at his penchant for basketball games in his first NFL head coaching gigs with the New York Jets and New England Patriots.","NFL: THE GAME PLAN; Man with a plan; Without losing the energy he displayed at USC, Carroll keeps his playoff-contending Seahawks busy and focused through the week in preparation for the next opponent",Los Angeles Times,"College football, Professional football -- Seattle Seahawks, Coaches & managers"
1192,"Abcarian, Robin","Nov 3, 2012",Main News; Part A; National Desk,1140," Over a sandwich at the bar, Ed Miller, 79, a Republican real estate agent and former minor league shortstop, said one of his oldest friends, an Obama supporter, stopped speaking to him recently. Don Marshall, a retired Cincinnati Gas & Electric vice president who had just finished a late breakfast with his wife, Carol, at Price Hill Chili, said he suspected his daughter-in-law is a Democrat but won't ask.","CAMPAIGN 2012; Political talk is high-risk in Ohio; Differences over Obama and Romney have hurt business, split friendships and fueled vandalism.",Los Angeles Times,"Presidential elections, Political campaigns, Political parties, Voter behavior"
1193,,"Oct 9, 2012",Calendar; Part D; Entertainment Desk,115,,QUICK TAKES; Lehrer defends debate,Los Angeles Times,
